timestamp,actual,predicted
2024-11-15 12:05:00,0.6555695,-1.176542
2024-11-15 12:10:00,0.7112166,-1.1803946
2024-11-15 12:15:00,0.7211378,-1.1828135
2024-11-15 12:20:00,0.7487742,-1.1842866
2024-11-15 12:25:00,0.7568338,-1.1852053
2024-11-15 12:30:00,0.77638286,-1.1858007
2024-11-15 12:35:00,0.77100843,-1.1862037
2024-11-15 12:40:00,0.791658,-1.1864879
2024-11-15 12:45:00,0.81722254,-1.186696
2024-11-15 12:50:00,0.8402106,-1.1868527
2024-11-15 12:55:00,0.83723414,-1.1869733
2024-11-15 13:00:00,0.82504725,-1.1870677
2024-11-15 13:05:00,0.82504725,-1.1871424
2024-11-15 13:10:00,-1.749044,-1.1872022
2024-11-15 13:15:00,-1.6448207,-1.18725
2024-11-15 13:20:00,-1.5581843,-1.1872885
2024-11-15 13:25:00,-1.4650247,-1.18732
2024-11-15 13:30:00,-1.3937395,-1.187345
2024-11-15 13:35:00,-1.361544,-1.1873655
2024-11-15 13:40:00,-1.3006374,-1.1873822
2024-11-15 13:45:00,-1.2165251,-1.1873958
2024-11-15 13:50:00,-1.1134146,-1.1874068
2024-11-15 13:55:00,-1.0598013,-1.1874157
2024-11-15 14:00:00,-0.9552909,-1.187423
2024-11-15 14:05:00,-0.77334726,-1.187429
2024-11-15 14:10:00,-0.7026312,-1.1874337
2024-11-15 14:15:00,-0.671805,-1.1874377
2024-11-15 14:20:00,-0.6515318,-1.1874409
2024-11-15 14:25:00,-0.6064511,-1.1874435
2024-11-15 14:30:00,-0.5841553,-1.1874456
2024-11-15 14:35:00,-0.55552816,-1.1874474
2024-11-15 14:40:00,-0.45224124,-1.1874487
2024-11-15 14:45:00,-0.38630167,-1.1874499
2024-11-15 14:50:00,-0.3824144,-1.1874509
2024-11-15 14:55:00,-0.3418004,-1.1874516
2024-11-15 15:00:00,-0.3492354,-1.1874523
2024-11-15 15:05:00,-0.32501343,-1.1874528
2024-11-15 15:10:00,-0.3033341,-1.1874533
2024-11-15 15:15:00,-0.29224834,-1.1874535
2024-11-15 15:20:00,-0.29224834,-1.1874537
2024-11-15 15:25:00,-2.8766448,-1.187454
2024-11-15 15:30:00,-1.699636,-1.1874542
2024-11-15 15:35:00,-1.6162192,-1.1874543
2024-11-15 15:40:00,-1.547742,-1.1874545
2024-11-15 15:45:00,-1.4990212,-1.1874546
2024-11-15 15:50:00,-1.4091151,-1.1874547
2024-11-15 15:55:00,-1.3567941,-1.1874548
2024-11-15 16:00:00,-1.3058672,-1.1874548
