timestamp,actual,predicted
2024-06-10 08:33:30,-0.045982856,-0.045723516
2024-06-10 08:33:40,-0.045982856,-0.046054255
2024-06-10 08:33:50,-0.045982856,-0.046228882
2024-06-10 08:34:00,-0.045982856,-0.04630076
2024-06-10 08:34:10,-0.045982856,-0.04633366
2024-06-10 08:34:20,-0.045982856,-0.04634728
2024-06-10 08:34:30,-0.045982856,-0.046350345
2024-06-10 08:34:40,-0.045982856,-0.04634728
2024-06-10 08:34:50,-0.045982856,-0.046340674
2024-06-10 08:35:00,-0.045982856,-0.046332207
2024-06-10 08:35:10,-0.045982856,-0.046322953
2024-06-10 08:35:20,-0.045982856,-0.046313576
2024-06-10 08:35:30,-0.045982856,-0.04630445
2024-06-10 08:35:40,-0.045982856,-0.04629576
2024-06-10 08:35:50,-0.045982856,-0.046287578
2024-06-10 08:36:00,-0.045982856,-0.046279904
2024-06-10 08:36:10,-0.045982856,-0.046272706
2024-06-10 08:36:20,-0.045982856,-0.046265945
2024-06-10 08:36:30,-0.045982856,-0.04625957
2024-06-10 08:36:40,-0.045982856,-0.04625355
2024-06-10 08:36:50,-0.045982856,-0.046247847
2024-06-10 08:37:00,-0.045982856,-0.046242435
2024-06-10 08:37:10,-0.045982856,-0.046237286
2024-06-10 08:37:20,-0.045982856,-0.046232384
2024-06-10 08:37:30,-0.045982856,-0.046227712
2024-06-10 08:37:40,-0.045982856,-0.046223253
2024-06-10 08:37:50,-0.045982856,-0.046219
2024-06-10 08:38:00,-0.045982856,-0.046214934
2024-06-10 08:38:10,-0.045982856,-0.04621105
2024-06-10 08:38:20,-0.045982856,-0.046207335
2024-06-10 08:38:30,-0.045982856,-0.04620378
2024-06-10 08:38:40,-0.045982856,-0.04620038
2024-06-10 08:38:50,-0.045982856,-0.046197128
2024-06-10 08:39:00,-0.045982856,-0.046194013
2024-06-10 08:39:10,-0.045982856,-0.046191033
2024-06-10 08:39:20,-0.045982856,-0.04618818
2024-06-10 08:39:30,-0.045982856,-0.046185445
2024-06-10 08:39:40,-0.045982856,-0.046182826
2024-06-10 08:39:50,-0.045982856,-0.04618031
2024-06-10 08:40:00,-0.045982856,-0.0461779
2024-06-10 08:40:10,-0.045982856,-0.046175588
2024-06-10 08:40:20,-0.045982856,-0.046173364
2024-06-10 08:40:30,-0.045982856,-0.046171233
2024-06-10 08:40:40,-0.045982856,-0.04616918
2024-06-10 08:40:50,-0.045982856,-0.046167213
2024-06-10 08:41:00,-0.045982856,-0.046165317
2024-06-10 08:41:10,-0.045982856,-0.046163496
2024-06-10 08:41:20,-0.045982856,-0.04616174
2024-06-10 08:41:30,-0.045982856,-0.046160057
2024-06-10 08:41:40,-0.045982856,-0.04615843
2024-06-10 08:41:50,-0.045982856,-0.046156865
2024-06-10 08:42:00,-0.045982856,-0.04615536
2024-06-10 08:42:10,-0.045982856,-0.046153907
2024-06-10 08:42:20,-0.045982856,-0.046152506
2024-06-10 08:42:30,-0.045982856,-0.046151154
2024-06-10 08:42:40,-0.045982856,-0.04614985
2024-06-10 08:42:50,-0.045982856,-0.046148594
2024-06-10 08:43:00,-0.045982856,-0.04614738
2024-06-10 08:43:10,-0.045982856,-0.04614621
2024-06-10 08:43:20,-0.045982856,-0.046145078
