timestamp,actual,predicted
2025-01-02 13:05:00,-0.47770786,-0.45160195
2025-01-02 13:06:00,-0.47770786,-0.45348108
2025-01-02 13:07:00,-0.47770786,-0.45457768
2025-01-02 13:08:00,-0.47770786,-0.45524707
2025-01-02 13:09:00,-0.47770786,-0.4556571
2025-01-02 13:10:00,-0.47770786,-0.4559114
2025-01-02 13:11:00,-0.47770786,-0.4560731
2025-01-02 13:12:00,-0.47770786,-0.45617947
2025-01-02 13:13:00,-0.47770786,-0.4562522
2025-01-02 13:14:00,-0.47770786,-0.4563039
2025-01-02 13:15:00,-0.47770786,-0.45634192
2025-01-02 13:16:00,-0.47770786,-0.45637068
2025-01-02 13:17:00,-0.47770786,-0.45639285
2025-01-02 13:18:00,-0.44269097,-0.45641023
2025-01-02 13:19:00,-0.4488763,-0.4564239
2025-01-02 13:20:00,-0.47770786,-0.45643476
2025-01-02 13:21:00,-0.47770786,-0.45644337
2025-01-02 13:22:00,-0.47770786,-0.45645025
2025-01-02 13:23:00,-0.47770786,-0.45645574
2025-01-02 13:24:00,-0.43786582,-0.4564601
2025-01-02 13:25:00,-0.47770786,-0.45646355
2025-01-02 13:26:00,-0.47770786,-0.45646632
2025-01-02 13:27:00,-0.47770786,-0.4564685
2025-01-02 13:28:00,-0.3514723,-0.45647025
2025-01-02 13:29:00,-0.36292657,-0.45647162
2025-01-02 13:30:00,-0.32888603,-0.45647272
2025-01-02 13:31:00,-0.42200205,-0.45647362
2025-01-02 13:32:00,-0.33488694,-0.4564743
2025-01-02 13:33:00,-0.3685566,-0.45647487
2025-01-02 13:34:00,-0.3971783,-0.4564753
2025-01-02 13:35:00,-0.30372703,-0.45647565
2025-01-02 13:36:00,-0.36421385,-0.4564759
2025-01-02 13:37:00,-0.36567962,-0.45647615
2025-01-02 13:38:00,-0.38298196,-0.45647633
2025-01-02 13:39:00,-0.352771,-0.45647645
2025-01-02 13:40:00,-0.31372824,-0.45647657
2025-01-02 13:41:00,-0.360715,-0.45647666
2025-01-02 13:42:00,-0.34425884,-0.45647672
2025-01-02 13:43:00,-0.38223726,-0.45647678
2025-01-02 13:44:00,-0.28555816,-0.4564768
2025-01-02 13:45:00,-0.47770786,-0.45647687
2025-01-02 13:46:00,-0.47770786,-0.45647687
2025-01-02 13:47:00,-0.47770786,-0.4564769
2025-01-02 13:48:00,-0.40593562,-0.45647693
2025-01-02 13:49:00,-0.47770786,-0.45647693
2025-01-02 13:50:00,-0.47770786,-0.45647696
2025-01-02 13:51:00,-0.36939105,-0.45647696
2025-01-02 13:52:00,-0.3547943,-0.45647696
