timestamp,actual,predicted
2024-09-20 06:45:00,-0.13906376,-0.10413432
2024-09-20 06:50:00,-0.13906376,-0.101922266
2024-09-20 06:55:00,-0.13906376,-0.09912508
2024-09-20 07:00:00,-0.13906376,-0.096170716
2024-09-20 07:05:00,-0.13906376,-0.093224846
2024-09-20 07:10:00,-0.13906376,-0.09035209
2024-09-20 07:15:00,-0.13906376,-0.08757632
2024-09-20 07:20:00,-0.13906376,-0.08490521
2024-09-20 07:25:00,-0.13906376,-0.0823399
2024-09-20 07:30:00,-0.13906376,-0.07987887
2024-09-20 07:35:00,-0.13906376,-0.07751965
2024-09-20 07:40:00,-0.13906376,-0.075259306
2024-09-20 07:45:00,-0.13906376,-0.073094815
2024-09-20 07:50:00,-0.13906376,-0.0710231
2024-09-20 07:55:00,-0.13906376,-0.06904107
2024-09-20 08:00:00,-0.13906376,-0.06714567
2024-09-20 08:05:00,-0.13906376,-0.06533388
2024-09-20 08:10:00,-0.13906376,-0.0636027
2024-09-20 08:15:00,1.269614,-0.061949193
2024-09-20 08:20:00,-0.13906376,-0.060370445
2024-09-20 08:25:00,-0.101980284,-0.058863625
2024-09-20 08:30:00,-0.13906376,-0.05742595
2024-09-20 08:35:00,-0.13906376,-0.056054678
2024-09-20 08:40:00,-0.13906376,-0.054747112
2024-09-20 08:45:00,-0.13906376,-0.053500738
2024-09-20 08:50:00,-0.13906376,-0.052312966
2024-09-20 08:55:00,-0.13906376,-0.05118133
2024-09-20 09:00:00,-0.13906376,-0.050103523
2024-09-20 09:05:00,-0.13906376,-0.04907719
2024-09-20 09:10:00,-0.13906376,-0.048100106
2024-09-20 09:15:00,-0.13906376,-0.047170095
2024-09-20 09:20:00,-0.13906376,-0.046285108
2024-09-20 09:25:00,-0.13906376,-0.04544311
2024-09-20 09:30:00,-0.13906376,-0.044642176
2024-09-20 09:35:00,-0.13906376,-0.04388044
2024-09-20 09:40:00,-0.13906376,-0.04315612
2024-09-20 09:45:00,-0.13906376,-0.04246746
2024-09-20 09:50:00,-0.13906376,-0.041812826
2024-09-20 09:55:00,-0.13906376,-0.041190658
2024-09-20 10:00:00,-0.13906376,-0.04059938
2024-09-20 10:05:00,-0.13906376,-0.040037543
2024-09-20 10:10:00,-0.13906376,-0.039503783
