timestamp,actual,predicted
2024-06-10 08:13:30,0.2941133,-0.15578927
2024-06-10 08:13:40,-0.07130971,-0.18215121
2024-06-10 08:13:50,-0.1492887,-0.26608598
2024-06-10 08:14:00,-0.2272677,-0.34718418
2024-06-10 08:14:10,-0.025524775,-0.40078157
2024-06-10 08:14:20,-0.24217132,-0.43082395
2024-06-10 08:14:30,-0.45881787,-0.4458964
2024-06-10 08:14:40,0.097635426,-0.45265582
2024-06-10 08:14:50,0.23415484,-0.4552015
2024-06-10 08:15:00,0.37067425,-0.45580444
2024-06-10 08:15:10,0.2402974,-0.45562562
2024-06-10 08:15:20,-0.0002735635,-0.45521027
2024-06-10 08:15:30,-0.24084453,-0.45478743
2024-06-10 08:15:40,0.8973905,-0.4544345
2024-06-10 08:15:50,0.6885011,-0.4541648
2024-06-10 08:16:00,0.47961178,-0.4539668
2024-06-10 08:16:10,-0.4594918,-0.4538241
2024-06-10 08:16:20,-0.28186986,-0.4537211
2024-06-10 08:16:30,-0.1042479,-0.45364553
2024-06-10 08:16:40,-0.1042479,-0.45358866
2024-06-10 08:16:50,0.20914231,-0.45354438
2024-06-10 08:17:00,0.5225325,-0.45350844
2024-06-10 08:17:10,-0.5761795,-0.45347804
2024-06-10 08:17:20,-0.14926764,-0.45345128
2024-06-10 08:17:30,0.27764422,-0.45342693
2024-06-10 08:17:40,-0.24351215,-0.45340443
2024-06-10 08:17:50,-0.19080544,-0.45338282
2024-06-10 08:18:00,-0.1380987,-0.453362
2024-06-10 08:18:10,0.21960223,-0.45334148
2024-06-10 08:18:20,-0.1458629,-0.45332146
2024-06-10 08:18:30,-0.51132804,-0.45330155
2024-06-10 08:18:40,0.38418087,-0.45328224
2024-06-10 08:18:50,0.22722602,-0.4532627
2024-06-10 08:19:00,0.07027117,-0.45324323
2024-06-10 08:19:10,0.426891,-0.45322376
2024-06-10 08:19:20,0.71626556,-0.4532046
2024-06-10 08:19:30,1.00564,-0.45318535
2024-06-10 08:19:40,0.70817137,-0.45316634
2024-06-10 08:19:50,0.32078958,-0.45314708
2024-06-10 08:20:00,-0.06659222,-0.45312792
2024-06-10 08:20:10,0.2935236,-0.4531091
2024-06-10 08:20:20,0.27035737,-0.45309007
2024-06-10 08:20:30,0.24719112,-0.4530709
2024-06-10 08:20:40,1.1966002,-0.45305204
2024-06-10 08:20:50,0.8949054,-0.453033
2024-06-10 08:21:00,0.59321064,-0.45301414
2024-06-10 08:21:10,0.59321064,-0.45299548
2024-06-10 08:21:20,0.7406743,-0.4529768
2024-06-10 08:21:30,0.88813806,-0.4529578
2024-06-10 08:21:40,-0.6387284,-0.45293897
2024-06-10 08:21:50,-0.6387284,-0.45292038
2024-06-10 08:22:00,-0.6387284,-0.45290154
2024-06-10 08:22:10,0.028038401,-0.4528831
2024-06-10 08:22:20,0.28934667,-0.4528644
2024-06-10 08:22:30,0.55065495,-0.45284578
2024-06-10 08:22:40,0.806649,-0.45282733
2024-06-10 08:22:50,1.0912429,-0.4528088
2024-06-10 08:23:00,1.3758367,-0.4527904
2024-06-10 08:23:10,1.5521669,-0.45277178
2024-06-10 08:23:20,1.2837474,-0.45275375
2024-06-10 08:23:30,1.0153278,-0.45273533
2024-06-10 08:23:40,0.053591475,-0.45271677
2024-06-10 08:23:50,0.12773049,-0.45269865
2024-06-10 08:24:00,0.2018695,-0.45268023
2024-06-10 08:24:10,0.2018695,-0.452662
2024-06-10 08:24:20,0.4252413,-0.45264387
2024-06-10 08:24:30,0.6486131,-0.45262563
2024-06-10 08:24:40,0.07543795,-0.45260763
2024-06-10 08:24:50,0.10888861,-0.45258942
2024-06-10 08:25:00,0.14233927,-0.45257142
2024-06-10 08:25:10,-0.17763577,-0.45255342
2024-06-10 08:25:20,-0.09199787,-0.4525354
2024-06-10 08:25:30,-0.006359969,-0.45251727
2024-06-10 08:25:40,-0.27677327,-0.45249957
2024-06-10 08:25:50,0.18430528,-0.4524816
2024-06-10 08:26:00,0.64538383,-0.45246375
2024-06-10 08:26:10,-0.49081537,-0.45244575
2024-06-10 08:26:20,-0.2761555,-0.45242783
2024-06-10 08:26:30,-0.061495643,-0.45241025
2024-06-10 08:26:40,0.17238519,-0.45239243
2024-06-10 08:26:50,0.17238519,-0.45237482
2024-06-10 08:27:00,0.17238519,-0.45235687
2024-06-10 08:27:10,-0.35673192,-0.45233947
