timestamp,actual,predicted
2024-11-20 13:30:50,-9.630355,-9.70590591430664
2024-11-20 13:31:00,-9.586973,-9.70590591430664
2024-11-20 13:31:10,-9.566905,-9.70590591430664
2024-11-20 13:31:20,-9.546837,-9.70590591430664
2024-11-20 13:31:30,-9.597302,-9.70590591430664
2024-11-20 13:31:40,-9.576054,-9.70590591430664
2024-11-20 13:31:50,-9.554805,-9.70590591430664
2024-11-20 13:32:00,-9.513783,-9.70590591430664
2024-11-20 13:32:10,-9.487665,-9.70590591430664
2024-11-20 13:32:20,-9.461547,-9.70590591430664
2024-11-20 13:32:30,-9.645407,-9.70590591430664
2024-11-20 13:32:40,-9.62888,-9.70590591430664
2024-11-20 13:32:50,-9.612353,-9.70590591430664
2024-11-20 13:33:00,-9.572217,-9.70590591430664
2024-11-20 13:33:10,-9.55392,-9.70590591430664
2024-11-20 13:33:20,-9.535622,-9.70590591430664
2024-11-20 13:33:30,-9.439118,-9.70590591430664
2024-11-20 13:33:40,-9.421411,-9.70590591430664
2024-11-20 13:33:50,-9.403704,-9.70590591430664
2024-11-20 13:34:00,-9.367109,-9.70590591430664
2024-11-20 13:34:10,-9.349844,-9.70590591430664
2024-11-20 13:34:20,-9.33258,-9.70590591430664
2024-11-20 13:34:30,-9.463022,-9.70590591430664
2024-11-20 13:34:40,-9.442659,-9.70590591430664
2024-11-20 13:34:50,-9.422297,-9.70590591430664
2024-11-20 13:35:00,-9.386587,-9.70590591430664
2024-11-20 13:35:10,-9.368142,-9.70590591430664
2024-11-20 13:35:20,-9.349697,-9.70590591430664
2024-11-20 13:35:30,-9.390424,-9.70590591430664
2024-11-20 13:35:40,-9.368585,-9.70590591430664
2024-11-20 13:35:50,-9.3467455,-9.70590591430664
2024-11-20 13:36:00,-9.30779,-9.70590591430664
2024-11-20 13:36:10,-9.286246,-9.70590591430664
2024-11-20 13:36:20,-9.264703,-9.70590591430664
2024-11-20 13:36:30,-9.2210245,-9.70590591430664
2024-11-20 13:36:40,-9.200662,-9.70590591430664
2024-11-20 13:36:50,-9.180299,-9.70590591430664
2024-11-20 13:37:00,-10.646156,-9.70590591430664
2024-11-20 13:37:10,-10.62535,-9.70590591430664
2024-11-20 13:37:20,-10.604545,-9.70590591430664
2024-11-20 13:37:30,-10.345429,-9.70590591430664
2024-11-20 13:37:40,-10.485463,-9.70590591430664
2024-11-20 13:37:50,-10.625498,-9.70590591430664
2024-11-20 13:38:00,-10.580344,-9.70590591430664
2024-11-20 13:38:10,-10.563522,-9.70590591430664
2024-11-20 13:38:20,-10.5467005,-9.70590591430664
2024-11-20 13:38:30,-10.592149,-9.70590591430664
2024-11-20 13:38:40,-10.573114,-9.70590591430664
2024-11-20 13:38:50,-10.554079,-9.70590591430664
2024-11-20 13:39:00,-10.505089,-9.70590591430664
2024-11-20 13:39:10,-10.486792,-9.70590591430664
2024-11-20 13:39:20,-10.468494,-9.70590591430664
2024-11-20 13:39:30,-10.51896,-9.70590591430664
2024-11-20 13:39:40,-10.498596,-9.70590591430664
2024-11-20 13:39:50,-10.478233,-9.70590591430664
2024-11-20 13:40:00,-10.431309,-9.70590591430664
2024-11-20 13:40:10,-10.414488,-9.70590591430664
2024-11-20 13:40:20,-10.397666,-9.70590591430664
2024-11-20 13:40:30,-10.448721,-9.70590591430664
2024-11-20 13:40:40,-10.431752,-9.70590591430664
2024-11-20 13:40:50,-10.414783,-9.70590591430664
2024-11-20 13:41:00,-10.369334,-9.70590591430664
2024-11-20 13:41:10,-10.351184,-9.70590591430664
2024-11-20 13:41:20,-10.3330345,-9.70590591430664
2024-11-20 13:41:30,-10.477347,-9.70590591430664
2024-11-20 13:41:40,-10.454181,-9.70590591430664
2024-11-20 13:41:50,-10.431014,-9.70590591430664
2024-11-20 13:42:00,-10.393239,-9.70590591430664
2024-11-20 13:42:10,-10.364465,-9.70590591430664
2024-11-20 13:42:20,-10.3356905,-9.70590591430664
2024-11-20 13:42:30,-10.301456,-9.70590591430664
2024-11-20 13:42:40,-10.28375,-9.70590591430664
2024-11-20 13:42:50,-10.266043,-9.70590591430664
2024-11-20 13:43:00,-10.231218,-9.70590591430664
2024-11-20 13:43:10,-10.213364,-9.70590591430664
2024-11-20 13:43:20,-10.195509,-9.70590591430664
2024-11-20 13:43:30,-10.238006,-9.70590591430664
2024-11-20 13:43:40,-10.219561,-9.70590591430664
2024-11-20 13:43:50,-10.201117,-9.70590591430664
2024-11-20 13:44:00,-10.165997,-9.70590591430664
2024-11-20 13:44:10,-10.149618,-9.70590591430664
2024-11-20 13:44:20,-10.133239,-9.70590591430664
2024-11-20 13:44:30,-10.266337,-9.70590591430664
2024-11-20 13:44:40,-10.246269,-9.70590591430664
2024-11-20 13:44:50,-10.226201,-9.70590591430664
2024-11-20 13:45:00,-10.191082,-9.70590591430664
2024-11-20 13:45:10,-10.171162,-9.70590591430664
2024-11-20 13:45:20,-10.151241,-9.70590591430664
2024-11-20 13:45:30,-10.193148,-9.70590591430664
2024-11-20 13:45:40,-10.1704235,-9.70590591430664
2024-11-20 13:45:50,-10.147699,-9.70590591430664
2024-11-20 13:46:00,-10.107859,-9.70590591430664
2024-11-20 13:46:10,-10.084102,-9.70590591430664
2024-11-20 13:46:20,-10.060344,-9.70590591430664
2024-11-20 13:46:30,-10.019913,-9.70590591430664
2024-11-20 13:46:40,-10.00014,-9.70590591430664
2024-11-20 13:46:50,-9.980367,-9.70590591430664
2024-11-20 13:47:00,-9.94023,-9.70590591430664
2024-11-20 13:47:10,-9.920015,-9.70590591430664
2024-11-20 13:47:20,-9.899799,-9.70590591430664
2024-11-20 13:47:30,-9.760503,-9.70590591430664
2024-11-20 13:47:40,-9.900832,-9.70590591430664
2024-11-20 13:47:50,-10.002501,-9.70590591430664
2024-11-20 13:48:00,-9.9638405,-9.70590591430664
2024-11-20 13:48:10,-9.942886,-9.70590591430664
2024-11-20 13:48:20,-9.921933,-9.70590591430664
2024-11-20 13:48:30,-9.998369,-9.70590591430664
2024-11-20 13:48:40,-9.978301,-9.70590591430664
2024-11-20 13:48:50,-9.958233,-9.70590591430664
2024-11-20 13:49:00,-9.912785,-9.70590591430664
2024-11-20 13:49:10,-9.89493,-9.70590591430664
2024-11-20 13:49:20,-9.877075,-9.70590591430664
2024-11-20 13:49:30,-9.906882,-9.70590591430664
2024-11-20 13:49:40,-9.88401,-9.70590591430664
2024-11-20 13:49:50,-9.861138,-9.70590591430664
2024-11-20 13:50:00,-9.822478,-9.70590591430664
2024-11-20 13:50:10,-9.799901,-9.70590591430664
2024-11-20 13:50:20,-9.777325,-9.70590591430664
2024-11-20 13:50:30,-9.849924,-9.70590591430664
2024-11-20 13:50:40,-9.832364,-9.70590591430664
2024-11-20 13:50:50,-9.814805,-9.70590591430664
2024-11-20 13:51:00,-9.771717,-9.70590591430664
2024-11-20 13:51:10,-9.751649,-9.70590591430664
2024-11-20 13:51:20,-9.731582,-9.70590591430664
2024-11-20 13:51:30,-9.642751,-9.70590591430664
2024-11-20 13:51:40,-9.622387,-9.70590591430664
2024-11-20 13:51:50,-9.602024,-9.70590591430664
2024-11-20 13:52:00,-9.558051,-9.70590591430664
2024-11-20 13:52:10,-9.53149,-9.70590591430664
2024-11-20 13:52:20,-9.50493,-9.70590591430664
2024-11-20 13:52:30,-9.557461,-9.70590591430664
2024-11-20 13:52:40,-9.539754,-9.70590591430664
2024-11-20 13:52:50,-9.522046,-9.70590591430664
2024-11-20 13:53:00,-9.486927,-9.70590591430664
2024-11-20 13:53:10,-9.468187,-9.70590591430664
2024-11-20 13:53:20,-9.449448,-9.70590591430664
2024-11-20 13:53:30,-9.486632,-9.70590591430664
2024-11-20 13:53:40,-9.4680395,-9.70590591430664
2024-11-20 13:53:50,-9.449448,-9.70590591430664
2024-11-20 13:54:00,-9.411672,-9.70590591430664
2024-11-20 13:54:10,-9.394259,-9.70590591430664
2024-11-20 13:54:20,-9.376848,-9.70590591430664
2024-11-20 13:54:30,-9.538278,-9.70590591430664
2024-11-20 13:54:40,-9.517915,-9.70590591430664
2024-11-20 13:54:50,-9.497552,-9.70590591430664
2024-11-20 13:55:00,-9.463022,-9.70590591430664
2024-11-20 13:55:10,-9.443692,-9.70590591430664
2024-11-20 13:55:20,-9.424362,-9.70590591430664
2024-11-20 13:55:30,-8.994078,-9.70590591430664
2024-11-20 13:55:40,-9.141342,-9.70590591430664
2024-11-20 13:55:50,-9.288608,-9.70590591430664
2024-11-20 13:56:00,-9.243158,-9.70590591430664
2024-11-20 13:56:10,-9.225599,-9.70590591430664
2024-11-20 13:56:20,-9.208039,-9.70590591430664
2024-11-20 13:56:30,-9.37006,-9.70590591430664
2024-11-20 13:56:40,-9.352796,-9.70590591430664
2024-11-20 13:56:50,-9.335531,-9.70590591430664
2024-11-20 13:57:00,-9.295395,-9.70590591430664
2024-11-20 13:57:10,-9.275032,-9.70590591430664
2024-11-20 13:57:20,-9.254668,-9.70590591430664
2024-11-20 13:57:30,-10.820867,-9.70590591430664
2024-11-20 13:57:40,-10.80375,-9.70590591430664
2024-11-20 13:57:50,-10.786633,-9.70590591430664
2024-11-20 13:58:00,-10.735872,-9.70590591430664
2024-11-20 13:58:10,-10.721706,-9.70590591430664
2024-11-20 13:58:20,-10.7075405,-9.70590591430664
2024-11-20 13:58:30,-10.741775,-9.70590591430664
2024-11-20 13:58:40,-10.722887,-9.70590591430664
2024-11-20 13:58:50,-10.7039995,-9.70590591430664
2024-11-20 13:59:00,-10.662978,-9.70590591430664
2024-11-20 13:59:10,-10.642024,-9.70590591430664
2024-11-20 13:59:20,-10.621071,-9.70590591430664
2024-11-20 13:59:30,-10.528994,-9.70590591430664
2024-11-20 13:59:40,-10.509073,-9.70590591430664
2024-11-20 13:59:50,-10.489153,-9.70590591430664
2024-11-20 14:00:00,-10.449017,-9.70590591430664
2024-11-20 14:00:10,-10.286258,-9.70590591430664
2024-11-20 14:00:20,-10.1235,-9.70590591430664
2024-11-20 14:00:30,-10.323886,-9.70590591430664
2024-11-20 14:00:40,-10.315328,-9.70590591430664
2024-11-20 14:00:50,-10.306768,-9.70590591430664
2024-11-20 14:01:00,-10.281684,-9.70590591430664
2024-11-20 14:01:10,-10.273568,-9.70590591430664
2024-11-20 14:01:20,-10.265452,-9.70590591430664
2024-11-20 14:01:30,-10.191967,-9.70590591430664
2024-11-20 14:01:40,-10.180753,-9.70590591430664
2024-11-20 14:01:50,-10.1695385,-9.70590591430664
2024-11-20 14:02:00,-10.147109,-9.70590591430664
2024-11-20 14:02:10,-10.119368,-9.70590591430664
2024-11-20 14:02:20,-10.091627,-9.70590591430664
2024-11-20 14:02:30,-10.282865,-9.70590591430664
2024-11-20 14:02:40,-10.263681,-9.70590591430664
2024-11-20 14:02:50,-10.244498,-9.70590591430664
2024-11-20 14:03:00,-10.204952,-9.70590591430664
2024-11-20 14:03:10,-10.187098,-9.70590591430664
2024-11-20 14:03:20,-10.169243,-9.70590591430664
2024-11-20 14:03:30,-10.057097,-9.70590591430664
2024-11-20 14:03:40,-10.038358,-9.70590591430664
2024-11-20 14:03:50,-10.019618,-9.70590591430664
2024-11-20 14:04:00,-9.981842,-9.70590591430664
2024-11-20 14:04:10,-9.9629545,-9.70590591430664
2024-11-20 14:04:20,-9.944067,-9.70590591430664
2024-11-20 14:04:30,-10.12291,-9.70590591430664
2024-11-20 14:04:40,-10.104465,-9.70590591430664
2024-11-20 14:04:50,-10.0860195,-9.70590591430664
2024-11-20 14:05:00,-10.0464735,-9.70590591430664
2024-11-20 14:05:10,-10.029652,-9.70590591430664
2024-11-20 14:05:20,-10.01283,-9.70590591430664
2024-11-20 14:05:30,-9.905407,-9.70590591430664
2024-11-20 14:05:40,-9.887109,-9.70590591430664
2024-11-20 14:05:50,-9.868812,-9.70590591430664
2024-11-20 14:06:00,-9.824544,-9.70590591430664
2024-11-20 14:06:10,-9.805066,-9.70590591430664
2024-11-20 14:06:20,-9.785588,-9.70590591430664
2024-11-20 14:06:30,-9.978006,-9.70590591430664
2024-11-20 14:06:40,-9.956904,-9.70590591430664
2024-11-20 14:06:50,-9.935803,-9.70590591430664
2024-11-20 14:07:00,-9.892422,-9.70590591430664
2024-11-20 14:07:10,-9.873091,-9.70590591430664
2024-11-20 14:07:20,-9.853761,-9.70590591430664
2024-11-20 14:07:30,-9.454169,-9.70590591430664
2024-11-20 14:07:40,-9.596122,-9.70590591430664
2024-11-20 14:07:50,-9.738074,-9.70590591430664
2024-11-20 14:08:00,-9.692625,-9.70590591430664
2024-11-20 14:08:10,-9.675214,-9.70590591430664
2024-11-20 14:08:20,-9.657802,-9.70590591430664
2024-11-20 14:08:30,-9.840185,-9.70590591430664
2024-11-20 14:08:40,-9.819527,-9.70590591430664
2024-11-20 14:08:50,-9.798868,-9.70590591430664
2024-11-20 14:09:00,-9.760503,-9.70590591430664
2024-11-20 14:09:10,-9.741321,-9.70590591430664
2024-11-20 14:09:20,-9.722137,-9.70590591430664
2024-11-20 14:09:30,-9.63006,-9.70590591430664
2024-11-20 14:09:40,-9.611911,-9.70590591430664
2024-11-20 14:09:50,-9.5937605,-9.70590591430664
2024-11-20 14:10:00,-9.553329,-9.70590591430664
2024-11-20 14:10:10,-9.532819,-9.70590591430664
2024-11-20 14:10:20,-9.512307,-9.70590591430664
2024-11-20 14:10:30,-9.700594,-9.70590591430664
2024-11-20 14:10:40,-9.684362,-9.70590591430664
2024-11-20 14:10:50,-9.668131,-9.70590591430664
2024-11-20 14:11:00,-9.620616,-9.70590591430664
2024-11-20 14:11:10,-9.603352,-9.70590591430664
2024-11-20 14:11:20,-9.584612,-9.70590591430664
2024-11-20 14:11:30,-9.495781,-9.70590591430664
2024-11-20 14:11:40,-9.476746,-9.70590591430664
2024-11-20 14:11:50,-9.45771,-9.70590591430664
2024-11-20 14:12:00,-9.414328,-9.70590591430664
2024-11-20 14:12:10,-9.387324,-9.70590591430664
2024-11-20 14:12:20,-9.360321,-9.70590591430664
2024-11-20 14:12:30,-9.551264,-9.70590591430664
2024-11-20 14:12:40,-9.533408,-9.70590591430664
2024-11-20 14:12:50,-9.515553,-9.70590591430664
2024-11-20 14:13:00,-9.478959,-9.70590591430664
2024-11-20 14:13:10,-9.461989,-9.70590591430664
2024-11-20 14:13:20,-9.445021,-9.70590591430664
2024-11-20 14:13:30,-9.480434,-9.70590591430664
2024-11-20 14:13:40,-9.461547,-9.70590591430664
2024-11-20 14:13:50,-9.440888,-9.70590591430664
2024-11-20 14:14:00,-9.407245,-9.70590591430664
2024-11-20 14:14:10,-9.3889475,-9.70590591430664
2024-11-20 14:14:20,-9.37065,-9.70590591430664
2024-11-20 14:14:30,-9.410196,-9.70590591430664
2024-11-20 14:14:40,-9.391603,-9.70590591430664
2024-11-20 14:14:50,-9.373012,-9.70590591430664
2024-11-20 14:15:00,-9.336122,-9.70590591430664
2024-11-20 14:15:10,-9.318857,-9.70590591430664
2024-11-20 14:15:20,-9.300117,-9.70590591430664
2024-11-20 14:15:30,-8.854192,-9.70590591430664
2024-11-20 14:15:40,-9.00367,-9.70590591430664
2024-11-20 14:15:50,-9.153148,-9.70590591430664
2024-11-20 14:16:00,-10.622842,-9.70590591430664
2024-11-20 14:16:10,-10.604545,-9.70590591430664
2024-11-20 14:16:20,-10.5862465,-9.70590591430664
2024-11-20 14:16:30,-10.765385,-9.70590591430664
2024-11-20 14:16:40,-10.745021,-9.70590591430664
2024-11-20 14:16:50,-10.724658,-9.70590591430664
2024-11-20 14:17:00,-10.683046,-9.70590591430664
2024-11-20 14:17:10,-10.662683,-9.70590591430664
2024-11-20 14:17:20,-10.64232,-9.70590591430664
2024-11-20 14:17:30,-10.7031145,-9.70590591430664
2024-11-20 14:17:40,-10.685849,-9.70590591430664
2024-11-20 14:17:50,-10.668585,-9.70590591430664
2024-11-20 14:18:00,-10.624317,-9.70590591430664
2024-11-20 14:18:10,-10.606315,-9.70590591430664
2024-11-20 14:18:20,-10.588313,-9.70590591430664
2024-11-20 14:18:30,-10.509516,-9.70590591430664
2024-11-20 14:18:40,-10.488857,-9.70590591430664
2024-11-20 14:18:50,-10.468199,-9.70590591430664
2024-11-20 14:19:00,-10.426292,-9.70590591430664
2024-11-20 14:19:10,-10.40829,-9.70590591430664
2024-11-20 14:19:20,-10.390287,-9.70590591430664
2024-11-20 14:19:30,-10.44518,-9.70590591430664
2024-11-20 14:19:40,-10.42526,-9.70590591430664
2024-11-20 14:19:50,-10.405338,-9.70590591430664
2024-11-20 14:20:00,-10.364317,-9.70590591430664
2024-11-20 14:20:10,-10.344544,-9.70590591430664
2024-11-20 14:20:20,-10.324771,-9.70590591430664
2024-11-20 14:20:30,-10.526632,-9.70590591430664
2024-11-20 14:20:40,-10.508778,-9.70590591430664
2024-11-20 14:20:50,-10.490923,-9.70590591430664
2024-11-20 14:21:00,-10.446951,-9.70590591430664
2024-11-20 14:21:10,-10.428506,-9.70590591430664
2024-11-20 14:21:20,-10.410061,-9.70590591430664
2024-11-20 14:21:30,-10.341888,-9.70590591430664
2024-11-20 14:21:40,-10.317541,-9.70590591430664
2024-11-20 14:21:50,-10.293194,-9.70590591430664
2024-11-20 14:22:00,-10.256008,-9.70590591430664
2024-11-20 14:22:10,-10.228415,-9.70590591430664
2024-11-20 14:22:20,-10.200821,-9.70590591430664
2024-11-20 14:22:30,-10.249221,-9.70590591430664
2024-11-20 14:22:40,-10.2293,-9.70590591430664
2024-11-20 14:22:50,-10.209379,-9.70590591430664
2024-11-20 14:23:00,-10.174556,-9.70590591430664
2024-11-20 14:23:10,-10.155963,-9.70590591430664
2024-11-20 14:23:20,-10.13737,-9.70590591430664
2024-11-20 14:23:30,-10.180162,-9.70590591430664
2024-11-20 14:23:40,-10.158914,-9.70590591430664
2024-11-20 14:23:50,-10.137666,-9.70590591430664
2024-11-20 14:24:00,-10.103432,-9.70590591430664
